,l,ls,epi,smt,para
874,,,29,1,5
875,,,29,1,6
876,,,29,1,7
877,,,29,1,8
878,,,29,1,9
879,,,29,1,10
880,,,29,1,11
881,,,29,2,1
882,,,29,2,2
883,,,29,2,3
884,,,29,2,4
885,,,29,2,5
886,,,29,2,6
887,,,29,2,7
888,,,29,2,8
889,,,29,2,9
890,,,29,2,10
891,,,29,3,1
892,,,29,3,2
893,,,29,3,3
894,,,29,3,4
895,,,29,3,5
896,,,29,3,6
897,,,29,3,7
898,,,29,3,8
899,,,29,3,9
900,,,0,4,1
901,,,0,4,2
902,,,0,4,3
903,,,0,4,4
904,,,0,4,5
905,,,0,4,6
906,,,0,4,7
907,,,0,4,8
908,,,0,5,1
909,,,0,5,2
910,,,0,5,3
911,,,0,5,4
912,,,0,5,5
913,,,0,5,6
914,,,0,5,7
915,,,0,6,1
916,,,0,6,2
917,,,0,6,3
918,,,0,6,4
919,,,0,6,5
920,,,0,6,6
921,,,1,4,1
922,,,1,4,2
923,,,1,4,3
924,,,1,4,4
925,,,1,4,5
926,,,1,4,6
927,,,1,4,7
928,,,1,4,8
929,,,1,5,1
930,,,1,5,2
931,,,1,5,3
932,,,1,5,4
933,,,1,5,5
934,,,1,5,6
935,,,1,5,7
936,,,1,6,1
937,,,1,6,2
938,,,1,6,3
939,,,1,6,4
940,,,1,6,5
941,,,1,6,6
942,,,2,4,1
943,,,2,4,2
944,,,2,4,3
945,,,2,4,4
946,,,2,4,5
947,,,2,4,6
948,,,2,4,7
949,,,2,4,8
950,,,2,5,1
951,,,2,5,2
952,,,2,5,3
953,,,2,5,4
954,,,2,5,5
955,,,2,5,6
956,,,2,5,7
957,,,2,6,1
958,,,2,6,2
959,,,2,6,3
960,,,2,6,4
961,,,2,6,5
962,,,2,6,6
963,,,3,4,1
964,,,3,4,2
965,,,3,4,3
966,,,3,4,4
967,,,3,4,5
968,,,3,4,6
969,,,3,4,7
970,,,3,4,8
971,,,3,5,1
972,,,3,5,2
973,,,3,5,3
974,,,3,5,4
975,,,3,5,5
976,,,3,5,6
977,,,3,5,7
978,,,3,6,1
979,,,3,6,2
980,,,3,6,3
981,,,3,6,4
982,,,3,6,5
983,,,3,6,6
984,,,4,4,1
985,,,4,4,2
986,,,4,4,3
987,,,4,4,4
988,,,4,4,5
989,,,4,4,6
990,,,4,4,7
991,,,4,4,8
992,,,4,5,1
993,,,4,5,2
994,,,4,5,3
995,,,4,5,4
996,,,4,5,5
997,,,4,5,6
998,,,4,5,7
999,,,4,6,1
1000,,,4,6,2
1001,,,4,6,3
1002,,,4,6,4
1003,,,4,6,5
1004,,,4,6,6
1005,,,5,4,1
1006,,,5,4,2
1007,,,5,4,3
1008,,,5,4,4
1009,,,5,4,5
1010,,,5,4,6
1011,,,5,4,7
1012,,,5,4,8
1013,,,5,5,1
1014,,,5,5,2
1015,,,5,5,3
1016,,,5,5,4
1017,,,5,5,5
1018,,,5,5,6
1019,,,5,5,7
1020,,,5,6,1
1021,,,5,6,2
1022,,,5,6,3
1023,,,5,6,4
1024,,,5,6,5
1025,,,5,6,6
1026,,,6,4,1
1027,,,6,4,2
1028,,,6,4,3
1029,,,6,4,4
1030,,,6,4,5
1031,,,6,4,6
1032,,,6,4,7
1033,,,6,4,8
1034,,,6,5,1
1035,,,6,5,2
1036,,,6,5,3
1037,,,6,5,4
1038,,,6,5,5
1039,,,6,5,6
1040,,,6,5,7
1041,,,6,6,1
1042,,,6,6,2
1043,,,6,6,3
1044,,,6,6,4
1045,,,6,6,5
1046,,,6,6,6
1047,,,7,4,1
1048,,,7,4,2
1049,,,7,4,3
1050,,,7,4,4
1051,,,7,4,5
1052,,,7,4,6
1053,,,7,4,7
1054,,,7,4,8
1055,,,7,5,1
1056,,,7,5,2
1057,,,7,5,3
1058,,,7,5,4
1059,,,7,5,5
1060,,,7,5,6
1061,,,7,5,7
1062,,,7,6,1
1063,,,7,6,2
1064,,,7,6,3
1065,,,7,6,4
1066,,,7,6,5
1067,,,7,6,6
1068,,,8,4,1
1069,,,8,4,2
1070,,,8,4,3
1071,,,8,4,4
1072,,,8,4,5
1073,,,8,4,6
1074,,,8,4,7
1075,,,8,4,8
1076,,,8,5,1
1077,,,8,5,2
1078,,,8,5,3
1079,,,8,5,4
1080,,,8,5,5
1081,,,8,5,6
1082,,,8,5,7
1083,,,8,6,1
1084,,,8,6,2
1085,,,8,6,3
1086,,,8,6,4
1087,,,8,6,5
1088,,,8,6,6
1089,,,9,4,1
1090,,,9,4,2
1091,,,9,4,3
1092,,,9,4,4
1093,,,9,4,5
1094,,,9,4,6
1095,,,9,4,7
1096,,,9,4,8
1097,,,9,5,1
1098,,,9,5,2
1099,,,9,5,3
1100,,,9,5,4
1101,,,9,5,5
1102,,,9,5,6
1103,,,9,5,7
1104,,,9,6,1
1105,,,9,6,2
1106,,,9,6,3
1107,,,9,6,4
1108,,,9,6,5
1109,,,9,6,6
1110,,,10,4,1
1111,,,10,4,2
1112,,,10,4,3
1113,,,10,4,4
1114,,,10,4,5
1115,,,10,4,6
1116,,,10,4,7
1117,,,10,4,8
1118,,,10,5,1
1119,,,10,5,2
1120,,,10,5,3
1121,,,10,5,4
1122,,,10,5,5
1123,,,10,5,6
1124,,,10,5,7
1125,,,10,6,1
1126,,,10,6,2
1127,,,10,6,3
1128,,,10,6,4
1129,,,10,6,5
1130,,,10,6,6
1131,,,11,4,1
1132,,,11,4,2
1133,,,11,4,3
1134,,,11,4,4
1135,,,11,4,5
1136,,,11,4,6
1137,,,11,4,7
1138,,,11,4,8
1139,,,11,5,1
1140,,,11,5,2
1141,,,11,5,3
1142,,,11,5,4
1143,,,11,5,5
1144,,,11,5,6
1145,,,11,5,7
1146,,,11,6,1
1147,,,11,6,2
1148,,,11,6,3
1149,,,11,6,4
1150,,,11,6,5
1151,,,11,6,6
1152,,,12,4,1
1153,,,12,4,2
1154,,,12,4,3
1155,,,12,4,4
1156,,,12,4,5
1157,,,12,4,6
1158,,,12,4,7
1159,,,12,4,8
1160,,,12,5,1
1161,,,12,5,2
1162,,,12,5,3
1163,,,12,5,4
1164,,,12,5,5
1165,,,12,5,6
1166,,,12,5,7
1167,,,12,6,1
1168,,,12,6,2
1169,,,12,6,3
1170,,,12,6,4
1171,,,12,6,5
1172,,,12,6,6
1173,,,13,4,1
1174,,,13,4,2
1175,,,13,4,3
1176,,,13,4,4
1177,,,13,4,5
1178,,,13,4,6
1179,,,13,4,7
1180,,,13,4,8
1181,,,13,5,1
1182,,,13,5,2
1183,,,13,5,3
1184,,,13,5,4
1185,,,13,5,5
1186,,,13,5,6
1187,,,13,5,7
1188,,,13,6,1
1189,,,13,6,2
1190,,,13,6,3
