,n,l,i,epi,smt,para
0,0.7206580210491534,0.3681648168405642,0.8625887842073373,0,0.2,0.2
1,0.799480673608313,0.33586216050130135,0.8555636178360777,0,0.30000000000000004,0.3
2,0.8409155884419593,0.32205419070125607,0.852560667116612,0,0.4000000000000001,0.4
3,0.8662866965212072,0.3147150731044165,0.8509645593044699,0,0.5000000000000001,0.5
4,0.8833856472872338,0.3102526771348153,0.8499940795466545,0,0.6000000000000001,0.6
5,0.8956811121326451,0.30728551729966613,0.8493487830337889,0,0.7000000000000002,0.7
6,0.9049433878186034,0.30518379820336244,0.8488917021621079,0,0.8000000000000003,0.8
7,0.9121689568555055,0.3036236983791243,0.8485524123926873,0,0.9000000000000001,0.9
8,0.9179612901273363,0.3024232023560427,0.8482913290872887,0,1.0000000000000002,1.0
9,0.9227071119408311,0.3014727517458211,0.848084625539617,0,1.1000000000000003,1.1
10,0.9266656523607,0.3007027296330811,0.8479171614959597,0,1.2000000000000004,1.2
11,0.9300171641539327,0.300066913342932,0.8477788844709069,0,1.3000000000000003,1.3
12,0.9328908556290761,0.2995334788182214,0.8476628733836155,0,1.4000000000000004,1.4
13,0.9353817536864679,0.29907983727353377,0.847564215635756,0,1.5000000000000004,1.5
14,0.9375612976488804,0.2986895335948885,0.847479332576944,0,1.6000000000000003,1.6
15,0.9394842241909028,0.29835030981876587,0.8474055583510958,0,1.7000000000000004,1.7
16,0.9411931746049808,0.2980528551851199,0.8473408680585277,0,1.8000000000000005,1.8
17,0.9427218574282686,0.2977899757016353,0.8472836971532107,0,1.9000000000000006,1.9
18,0.9440972685619572,0.29755602826302613,0.847232818375284,0,2.000000000000001,2.0
19,0.9453412809950735,0.2973465263074247,0.8471872559893993,0,2.1000000000000005,2.1
20,0.9464718034685734,0.29715785947272577,0.8471462248157208,0,2.200000000000001,2.2
21,0.9475036385014618,0.29698709070058876,0.8471090861041972,0,2.3000000000000007,2.3
22,0.9484491269784162,0.2968318070064502,0.8470753150800848,0,2.400000000000001,2.4
23,0.9493186387489855,0.29669000810650237,0.8470444767226171,0,2.500000000000001,2.5
24,0.9501209504925084,0.29656002218611416,0.8470162074463365,0,2.600000000000001,2.6
25,0.9508635399409128,0.29644044141703696,0.846990201077425,0,2.700000000000001,2.7
26,0.9515528172792371,0.2963300720400077,0.8469661979976854,0,2.800000000000001,2.8
27,0.95219430882634,0.29622789532442045,0.8469439766540693,0,2.9000000000000012,2.9
28,0.9527928040883048,0.29613303674418884,0.8469233468550541,0,3.000000000000001,3.0
29,0.9533524744260901,0.2960447414261696,0.8469041444311919,0,3.100000000000001,3.1
30,0.7206580210491534,0.3681648168405642,0.8625887842073373,1,0.2,0.2
31,0.799480673608313,0.33586216050130135,0.8555636178360777,1,0.30000000000000004,0.3
32,0.8409155884419593,0.32205419070125607,0.852560667116612,1,0.4000000000000001,0.4
33,0.8662866965212072,0.3147150731044165,0.8509645593044699,1,0.5000000000000001,0.5
34,0.8833856472872338,0.3102526771348153,0.8499940795466545,1,0.6000000000000001,0.6
35,0.8956811121326451,0.30728551729966613,0.8493487830337889,1,0.7000000000000002,0.7
36,0.9049433878186034,0.30518379820336244,0.8488917021621079,1,0.8000000000000003,0.8
37,0.9121689568555055,0.3036236983791243,0.8485524123926873,1,0.9000000000000001,0.9
38,0.9179612901273363,0.3024232023560427,0.8482913290872887,1,1.0000000000000002,1.0
39,0.9227071119408311,0.3014727517458211,0.848084625539617,1,1.1000000000000003,1.1
40,0.9266656523607,0.3007027296330811,0.8479171614959597,1,1.2000000000000004,1.2
41,0.9300171641539327,0.300066913342932,0.8477788844709069,1,1.3000000000000003,1.3
42,0.9328908556290761,0.2995334788182214,0.8476628733836155,1,1.4000000000000004,1.4
43,0.9353817536864679,0.29907983727353377,0.847564215635756,1,1.5000000000000004,1.5
44,0.9375612976488804,0.2986895335948885,0.847479332576944,1,1.6000000000000003,1.6
45,0.9394842241909028,0.29835030981876587,0.8474055583510958,1,1.7000000000000004,1.7
46,0.9411931746049808,0.2980528551851199,0.8473408680585277,1,1.8000000000000005,1.8
47,0.9427218574282686,0.2977899757016353,0.8472836971532107,1,1.9000000000000006,1.9
48,0.9440972685619572,0.29755602826302613,0.847232818375284,1,2.000000000000001,2.0
49,0.9453412809950735,0.2973465263074247,0.8471872559893993,1,2.1000000000000005,2.1
50,0.9464718034685734,0.29715785947272577,0.8471462248157208,1,2.200000000000001,2.2
51,0.9475036385014618,0.29698709070058876,0.8471090861041972,1,2.3000000000000007,2.3
52,0.9484491269784162,0.2968318070064502,0.8470753150800848,1,2.400000000000001,2.4
53,0.9493186387489855,0.29669000810650237,0.8470444767226171,1,2.500000000000001,2.5
54,0.9501209504925084,0.29656002218611416,0.8470162074463365,1,2.600000000000001,2.6
55,0.9508635399409128,0.29644044141703696,0.846990201077425,1,2.700000000000001,2.7
56,0.9515528172792371,0.2963300720400077,0.8469661979976854,1,2.800000000000001,2.8
57,0.95219430882634,0.29622789532442045,0.8469439766540693,1,2.9000000000000012,2.9
58,0.9527928040883048,0.29613303674418884,0.8469233468550541,1,3.000000000000001,3.0
59,0.9533524744260901,0.2960447414261696,0.8469041444311919,1,3.100000000000001,3.1
60,0.7206580210491534,0.3681648168405642,0.8625887842073373,2,0.2,0.2
61,0.799480673608313,0.33586216050130135,0.8555636178360777,2,0.30000000000000004,0.3
62,0.8409155884419593,0.32205419070125607,0.852560667116612,2,0.4000000000000001,0.4
63,0.8662866965212072,0.3147150731044165,0.8509645593044699,2,0.5000000000000001,0.5
64,0.8833856472872338,0.3102526771348153,0.8499940795466545,2,0.6000000000000001,0.6
65,0.8956811121326451,0.30728551729966613,0.8493487830337889,2,0.7000000000000002,0.7
66,0.9049433878186034,0.30518379820336244,0.8488917021621079,2,0.8000000000000003,0.8
67,0.9121689568555055,0.3036236983791243,0.8485524123926873,2,0.9000000000000001,0.9
68,0.9179612901273363,0.3024232023560427,0.8482913290872887,2,1.0000000000000002,1.0
69,0.9227071119408311,0.3014727517458211,0.848084625539617,2,1.1000000000000003,1.1
70,0.9266656523607,0.3007027296330811,0.8479171614959597,2,1.2000000000000004,1.2
71,0.9300171641539327,0.300066913342932,0.8477788844709069,2,1.3000000000000003,1.3
72,0.9328908556290761,0.2995334788182214,0.8476628733836155,2,1.4000000000000004,1.4
73,0.9353817536864679,0.29907983727353377,0.847564215635756,2,1.5000000000000004,1.5
74,0.9375612976488804,0.2986895335948885,0.847479332576944,2,1.6000000000000003,1.6
